,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
103022,HKG,Asia,Hong Kong,2020-01-23,2.0,2.0,,,,,0.267,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103023,HKG,Asia,Hong Kong,2020-01-24,2.0,0.0,,,,,0.267,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103024,HKG,Asia,Hong Kong,2020-01-25,5.0,3.0,,,,,0.668,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103025,HKG,Asia,Hong Kong,2020-01-26,8.0,3.0,,,,,1.068,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103026,HKG,Asia,Hong Kong,2020-01-27,8.0,0.0,,,,,1.068,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103027,HKG,Asia,Hong Kong,2020-01-28,8.0,0.0,1.143,,,,1.068,0.0,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103028,HKG,Asia,Hong Kong,2020-01-29,10.0,2.0,1.429,,,,1.335,0.267,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103029,HKG,Asia,Hong Kong,2020-01-30,10.0,0.0,1.143,,,,1.335,0.0,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103030,HKG,Asia,Hong Kong,2020-01-31,12.0,2.0,1.429,,,,1.602,0.267,0.191,,,,,,,,,,,,,3610.0,,0.482,,,,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,46.0,0.98,0.98,6.1325526
103031,HKG,Asia,Hong Kong,2020-02-01,13.0,1.0,1.143,,,,1.736,0.134,0.153,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103032,HKG,Asia,Hong Kong,2020-02-02,15.0,2.0,1.0,,,,2.003,0.267,0.134,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103033,HKG,Asia,Hong Kong,2020-02-03,15.0,0.0,1.0,,,,2.003,0.0,0.134,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103034,HKG,Asia,Hong Kong,2020-02-04,17.0,2.0,1.286,1.0,1.0,,2.27,0.267,0.172,0.134,0.134,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103035,HKG,Asia,Hong Kong,2020-02-05,21.0,4.0,1.571,1.0,0.0,,2.804,0.534,0.21,0.134,0.0,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103036,HKG,Asia,Hong Kong,2020-02-06,24.0,3.0,2.0,1.0,0.0,,3.205,0.401,0.267,0.134,0.0,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103037,HKG,Asia,Hong Kong,2020-02-07,25.0,1.0,1.857,1.0,0.0,,3.338,0.134,0.248,0.134,0.0,,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103038,HKG,Asia,Hong Kong,2020-02-08,26.0,1.0,1.857,1.0,0.0,,3.472,0.134,0.248,0.134,0.0,,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103039,HKG,Asia,Hong Kong,2020-02-09,29.0,3.0,2.0,1.0,0.0,0.143,3.872,0.401,0.267,0.134,0.0,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103040,HKG,Asia,Hong Kong,2020-02-10,38.0,9.0,3.286,1.0,0.0,0.143,5.074,1.202,0.439,0.134,0.0,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103041,HKG,Asia,Hong Kong,2020-02-11,49.0,11.0,4.571,1.0,0.0,0.0,6.543,1.469,0.61,0.134,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103042,HKG,Asia,Hong Kong,2020-02-12,50.0,1.0,4.143,1.0,0.0,0.0,6.677,0.134,0.553,0.134,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103043,HKG,Asia,Hong Kong,2020-02-13,53.0,3.0,4.143,1.0,0.0,0.0,7.077,0.401,0.553,0.134,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103044,HKG,Asia,Hong Kong,2020-02-14,56.0,3.0,4.429,1.0,0.0,0.0,7.478,0.401,0.591,0.134,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103045,HKG,Asia,Hong Kong,2020-02-15,56.0,0.0,4.286,1.0,0.0,0.0,7.478,0.0,0.572,0.134,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103046,HKG,Asia,Hong Kong,2020-02-16,57.0,1.0,4.0,1.0,0.0,0.0,7.611,0.134,0.534,0.134,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103047,HKG,Asia,Hong Kong,2020-02-17,60.0,3.0,3.143,1.0,0.0,0.0,8.012,0.401,0.42,0.134,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103048,HKG,Asia,Hong Kong,2020-02-18,62.0,2.0,1.857,1.0,0.0,0.0,8.279,0.267,0.248,0.134,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103049,HKG,Asia,Hong Kong,2020-02-19,63.0,1.0,1.857,2.0,1.0,0.143,8.412,0.134,0.248,0.267,0.134,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103050,HKG,Asia,Hong Kong,2020-02-20,68.0,5.0,2.143,2.0,0.0,0.143,9.08,0.668,0.286,0.267,0.0,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103051,HKG,Asia,Hong Kong,2020-02-21,68.0,0.0,1.714,2.0,0.0,0.143,9.08,0.0,0.229,0.267,0.0,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103052,HKG,Asia,Hong Kong,2020-02-22,69.0,1.0,1.857,2.0,0.0,0.143,9.214,0.134,0.248,0.267,0.0,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103053,HKG,Asia,Hong Kong,2020-02-23,74.0,5.0,2.429,2.0,0.0,0.143,9.881,0.668,0.324,0.267,0.0,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103054,HKG,Asia,Hong Kong,2020-02-24,79.0,5.0,2.714,2.0,0.0,0.143,10.549,0.668,0.362,0.267,0.0,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103055,HKG,Asia,Hong Kong,2020-02-25,84.0,5.0,3.143,2.0,0.0,0.143,11.217,0.668,0.42,0.267,0.0,0.019,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103056,HKG,Asia,Hong Kong,2020-02-26,91.0,7.0,4.0,2.0,0.0,0.0,12.151,0.935,0.534,0.267,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103057,HKG,Asia,Hong Kong,2020-02-27,92.0,1.0,3.429,2.0,0.0,0.0,12.285,0.134,0.458,0.267,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103058,HKG,Asia,Hong Kong,2020-02-28,94.0,2.0,3.714,2.0,0.0,0.0,12.552,0.267,0.496,0.267,0.0,0.0,,,,,,,,,,,,,,930.0,0.124,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103059,HKG,Asia,Hong Kong,2020-02-29,95.0,1.0,3.714,2.0,0.0,0.0,12.686,0.134,0.496,0.267,0.0,0.0,,,,,,,,,,30593.0,,4.082,,930.0,0.124,0.003,333.3,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,362.8,3.95,7.08,48.367172
103060,HKG,Asia,Hong Kong,2020-03-01,96.0,1.0,3.143,2.0,0.0,0.0,12.819,0.134,0.42,0.267,0.0,0.0,,,,,,,,,,,,,,1102.0,0.147,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103061,HKG,Asia,Hong Kong,2020-03-02,100.0,4.0,3.0,2.0,0.0,0.0,13.353,0.534,0.401,0.267,0.0,0.0,,,,,,,,,,,,,,1273.0,0.17,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103062,HKG,Asia,Hong Kong,2020-03-03,100.0,0.0,2.286,2.0,0.0,0.0,13.353,0.0,0.305,0.267,0.0,0.0,,,,,,,,,,,,,,1444.0,0.193,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103063,HKG,Asia,Hong Kong,2020-03-04,105.0,5.0,2.0,2.0,0.0,0.0,14.021,0.668,0.267,0.267,0.0,0.0,,,,,,,,,,,,,,1615.0,0.215,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103064,HKG,Asia,Hong Kong,2020-03-05,105.0,0.0,1.857,2.0,0.0,0.0,14.021,0.0,0.248,0.267,0.0,0.0,,,,,,,,,,,,,,1787.0,0.238,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103065,HKG,Asia,Hong Kong,2020-03-06,107.0,2.0,1.857,2.0,0.0,0.0,14.288,0.267,0.248,0.267,0.0,0.0,,,,,,,,,,,,,,1958.0,0.261,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103066,HKG,Asia,Hong Kong,2020-03-07,108.0,1.0,1.857,2.0,0.0,0.0,14.421,0.134,0.248,0.267,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103067,HKG,Asia,Hong Kong,2020-03-08,114.0,6.0,2.571,3.0,1.0,0.143,15.223,0.801,0.343,0.401,0.134,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103068,HKG,Asia,Hong Kong,2020-03-09,115.0,1.0,2.143,3.0,0.0,0.143,15.356,0.134,0.286,0.401,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103069,HKG,Asia,Hong Kong,2020-03-10,120.0,5.0,2.857,3.0,0.0,0.143,16.024,0.668,0.382,0.401,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103070,HKG,Asia,Hong Kong,2020-03-11,126.0,6.0,3.0,3.0,0.0,0.143,16.825,0.801,0.401,0.401,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103071,HKG,Asia,Hong Kong,2020-03-12,129.0,3.0,3.429,3.0,0.0,0.143,17.226,0.401,0.458,0.401,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103072,HKG,Asia,Hong Kong,2020-03-13,134.0,5.0,3.857,4.0,1.0,0.286,17.893,0.668,0.515,0.534,0.134,0.038,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103073,HKG,Asia,Hong Kong,2020-03-14,140.0,6.0,4.571,4.0,0.0,0.286,18.694,0.801,0.61,0.534,0.0,0.038,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103074,HKG,Asia,Hong Kong,2020-03-15,145.0,5.0,4.429,4.0,0.0,0.143,19.362,0.668,0.591,0.534,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103075,HKG,Asia,Hong Kong,2020-03-16,155.0,10.0,5.714,4.0,0.0,0.143,20.697,1.335,0.763,0.534,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103076,HKG,Asia,Hong Kong,2020-03-17,162.0,7.0,6.0,4.0,0.0,0.143,21.632,0.935,0.801,0.534,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103077,HKG,Asia,Hong Kong,2020-03-18,181.0,19.0,7.857,4.0,0.0,0.143,24.169,2.537,1.049,0.534,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103078,HKG,Asia,Hong Kong,2020-03-19,208.0,27.0,11.286,4.0,0.0,0.143,27.775,3.605,1.507,0.534,0.0,0.019,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103079,HKG,Asia,Hong Kong,2020-03-20,256.0,48.0,17.429,4.0,0.0,0.0,34.184,6.41,2.327,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103080,HKG,Asia,Hong Kong,2020-03-21,273.0,17.0,19.0,4.0,0.0,0.0,36.454,2.27,2.537,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103081,HKG,Asia,Hong Kong,2020-03-22,317.0,44.0,24.571,4.0,0.0,0.0,42.33,5.875,3.281,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103082,HKG,Asia,Hong Kong,2020-03-23,351.0,34.0,28.0,4.0,0.0,0.0,46.87,4.54,3.739,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103083,HKG,Asia,Hong Kong,2020-03-24,382.0,31.0,31.429,4.0,0.0,0.0,51.009,4.139,4.197,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103084,HKG,Asia,Hong Kong,2020-03-25,407.0,25.0,32.286,4.0,0.0,0.0,54.347,3.338,4.311,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103085,HKG,Asia,Hong Kong,2020-03-26,452.0,45.0,34.857,4.0,0.0,0.0,60.356,6.009,4.655,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103086,HKG,Asia,Hong Kong,2020-03-27,494.0,42.0,34.0,4.0,0.0,0.0,65.965,5.608,4.54,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103087,HKG,Asia,Hong Kong,2020-03-28,526.0,32.0,36.143,4.0,0.0,0.0,70.238,4.273,4.826,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103088,HKG,Asia,Hong Kong,2020-03-29,577.0,51.0,37.143,4.0,0.0,0.0,77.048,6.81,4.96,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,63.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103089,HKG,Asia,Hong Kong,2020-03-30,623.0,46.0,38.857,4.0,0.0,0.0,83.19,6.142,5.189,0.534,0.0,0.0,,,,,,,,,,,,,,2129.0,0.284,,,tests performed,,,,,,,,,,,,,,63.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103090,HKG,Asia,Hong Kong,2020-03-31,680.0,57.0,42.571,4.0,0.0,0.0,90.802,7.611,5.685,0.534,0.0,0.0,,,,,,,,,,96598.0,,12.889,,2129.0,0.284,0.0089,112.6,tests performed,,,,,,,,,,,,,,63.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,89.19998,0.65,-6.16,11.891817
103091,HKG,Asia,Hong Kong,2020-04-01,737.0,57.0,47.143,4.0,0.0,0.0,98.413,7.611,6.295,0.534,0.0,0.0,,,,,,,,,,,,,,2141.0,0.286,,,tests performed,,,,,,,,,,,,,,63.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103092,HKG,Asia,Hong Kong,2020-04-02,784.0,47.0,47.429,4.0,0.0,0.0,104.689,6.276,6.333,0.534,0.0,0.0,,,,,,,,,,,,,,2153.0,0.287,,,tests performed,,,,,,,,,,,,,,63.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103093,HKG,Asia,Hong Kong,2020-04-03,831.0,47.0,48.143,4.0,0.0,0.0,110.965,6.276,6.429,0.534,0.0,0.0,,,,,,,,,,,,,,2164.0,0.289,,,tests performed,,,,,,,,,,,,,,63.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103094,HKG,Asia,Hong Kong,2020-04-04,853.0,22.0,46.714,4.0,0.0,0.0,113.902,2.938,6.238,0.534,0.0,0.0,,,,,,,,,,,,,,2176.0,0.29,,,tests performed,,,,,,,,,,,,,,63.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103095,HKG,Asia,Hong Kong,2020-04-05,882.0,29.0,43.571,4.0,0.0,0.0,117.775,3.872,5.818,0.534,0.0,0.0,,,,,,,,,,,,,,2188.0,0.292,,,tests performed,,,,,,,,,,,,,,63.89,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103096,HKG,Asia,Hong Kong,2020-04-06,914.0,32.0,41.571,4.0,0.0,0.0,122.048,4.273,5.551,0.534,0.0,0.0,,,,,,,,,,,,,,2200.0,0.294,,,tests performed,,,,,,,,,,,,,,66.67,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103097,HKG,Asia,Hong Kong,2020-04-07,935.0,21.0,36.429,4.0,0.0,0.0,124.852,2.804,4.864,0.534,0.0,0.0,,,,,,,,,,,,,,2211.0,0.295,,,tests performed,,,,,,,,,,,,,,66.67,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103098,HKG,Asia,Hong Kong,2020-04-08,960.0,25.0,31.857,4.0,0.0,0.0,128.19,3.338,4.254,0.534,0.0,0.0,,,,,,,,,,,,,,2211.0,0.295,,,tests performed,,,,,,,,,,,,,,66.67,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103099,HKG,Asia,Hong Kong,2020-04-09,973.0,13.0,27.0,4.0,0.0,0.0,129.926,1.736,3.605,0.534,0.0,0.0,,,,,,,,,,,,,,2211.0,0.295,,,tests performed,,,,,,,,,,,,,,66.67,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103100,HKG,Asia,Hong Kong,2020-04-10,989.0,16.0,22.571,4.0,0.0,0.0,132.063,2.137,3.014,0.534,0.0,0.0,,,,,,,,,,,,,,2211.0,0.295,,,tests performed,,,,,,,,,,,,,,66.67,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103101,HKG,Asia,Hong Kong,2020-04-11,1000.0,11.0,21.0,4.0,0.0,0.0,133.532,1.469,2.804,0.534,0.0,0.0,,,,,,,,,,,,,,2211.0,0.295,,,tests performed,,,,,,,,,,,,,,66.67,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
103102,HKG,Asia,Hong Kong,2020-04-12,1004.0,4.0,17.429,4.0,0.0,0.0,134.066,0.534,2.327,0.534,0.0,0.0,,,,,,,,,,,,,,2211.0,0.295,,,tests performed,,,,,,,,,,,,,,66.67,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
