,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
217967,KOR,Asia,South Korea,2020-01-22,1.0,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217968,KOR,Asia,South Korea,2020-01-23,1.0,0.0,,,,,0.019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217969,KOR,Asia,South Korea,2020-01-24,2.0,1.0,,,,,0.039,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217970,KOR,Asia,South Korea,2020-01-25,2.0,0.0,,,,,0.039,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217971,KOR,Asia,South Korea,2020-01-26,3.0,1.0,,,,,0.058,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,43.4,0.17,2.47,0.8371157
217972,KOR,Asia,South Korea,2020-01-27,4.0,1.0,,,,,0.077,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217973,KOR,Asia,South Korea,2020-01-28,4.0,0.0,0.429,,,,0.077,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217974,KOR,Asia,South Korea,2020-01-29,4.0,0.0,0.429,,,,0.077,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217975,KOR,Asia,South Korea,2020-01-30,4.0,0.0,0.429,,,,0.077,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217976,KOR,Asia,South Korea,2020-01-31,11.0,7.0,1.286,,,,0.212,0.135,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217977,KOR,Asia,South Korea,2020-02-01,12.0,1.0,1.429,,,,0.232,0.019,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217978,KOR,Asia,South Korea,2020-02-02,15.0,3.0,1.714,,,,0.289,0.058,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,139.20001,0.44,1.51,2.6849427
217979,KOR,Asia,South Korea,2020-02-03,15.0,0.0,1.571,,,,0.289,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.15,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217980,KOR,Asia,South Korea,2020-02-04,16.0,1.0,1.714,,,,0.309,0.019,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217981,KOR,Asia,South Korea,2020-02-05,19.0,3.0,2.143,,,,0.367,0.058,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217982,KOR,Asia,South Korea,2020-02-06,23.0,4.0,2.714,,,,0.444,0.077,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217983,KOR,Asia,South Korea,2020-02-07,24.0,1.0,1.857,,,,0.463,0.019,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217984,KOR,Asia,South Korea,2020-02-08,24.0,0.0,1.714,,,,0.463,0.0,0.033,,,,,,,,,,,,,745.0,745.0,0.014,0.014,,,,,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217985,KOR,Asia,South Korea,2020-02-09,25.0,1.0,1.429,,,,0.482,0.019,0.028,,,,,,,,,,,,,1246.0,501.0,0.024,0.01,,,,,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,392.40002,1.03,4.1,7.5687604
217986,KOR,Asia,South Korea,2020-02-10,27.0,2.0,1.714,,,,0.521,0.039,0.033,,,,,,,,,,,,,1758.0,512.0,0.034,0.01,,,,,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217987,KOR,Asia,South Korea,2020-02-11,28.0,1.0,1.714,,,,0.54,0.019,0.033,,,,,,,,,,,,,2973.0,1215.0,0.057,0.023,,,,,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217988,KOR,Asia,South Korea,2020-02-12,28.0,0.0,1.286,,,,0.54,0.0,0.025,,,,,,,,,,,,,4272.0,1299.0,0.082,0.025,,,,,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217989,KOR,Asia,South Korea,2020-02-13,28.0,0.0,0.714,,,,0.54,0.0,0.014,,,,,,,,,,,,,5159.0,887.0,0.1,0.017,,,,,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217990,KOR,Asia,South Korea,2020-02-14,28.0,0.0,0.571,,,,0.54,0.0,0.011,,,,,,,,,,,,,5890.0,731.0,0.114,0.014,,,,,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217991,KOR,Asia,South Korea,2020-02-15,28.0,0.0,0.571,,,,0.54,0.0,0.011,,,,,,,,,,,,,6382.0,492.0,0.123,0.009,805.0,0.016,0.0007,1409.8,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217992,KOR,Asia,South Korea,2020-02-16,29.0,1.0,0.571,,,,0.56,0.019,0.011,,,,,,,,,,,,,6809.0,427.0,0.131,0.008,795.0,0.015,0.0007,1392.3,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,374.2,0.84,-0.29,7.217712
217993,KOR,Asia,South Korea,2020-02-17,30.0,1.0,0.429,,,,0.579,0.019,0.008,,,,,,,,,,,,,7366.0,557.0,0.142,0.011,801.0,0.015,0.0005,1867.1,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217994,KOR,Asia,South Korea,2020-02-18,31.0,1.0,0.429,,,,0.598,0.019,0.008,,,,,,,,,,,,,8420.0,1054.0,0.162,0.02,778.0,0.015,0.0006,1813.5,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217995,KOR,Asia,South Korea,2020-02-19,31.0,0.0,0.429,,,,0.598,0.0,0.008,,,,,,,,,,,,,9821.0,1401.0,0.189,0.027,793.0,0.015,0.0005,1848.5,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217996,KOR,Asia,South Korea,2020-02-20,104.0,73.0,10.857,1.0,1.0,,2.007,1.409,0.21,0.019,0.019,,,,,,,,,,,11850.0,2029.0,0.229,0.039,956.0,0.018,0.0114,88.1,people tested,,,,,,,,,,,,,,31.48,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217997,KOR,Asia,South Korea,2020-02-21,204.0,100.0,25.143,2.0,1.0,,3.937,1.93,0.485,0.039,0.019,,5.87,,,,,,,,,15048.0,3198.0,0.29,0.062,1308.0,0.025,0.0192,52.0,people tested,,,,,,,,,,,,,,45.37,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217998,KOR,Asia,South Korea,2020-02-22,433.0,229.0,57.857,2.0,0.0,,8.357,4.42,1.117,0.039,0.0,,5.57,,,,,,,,,20234.0,5186.0,0.39,0.1,1979.0,0.038,0.0292,34.2,people tested,,,,,,,,,,,,,,45.37,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
217999,KOR,Asia,South Korea,2020-02-23,602.0,169.0,81.857,6.0,4.0,,11.618,3.262,1.58,0.116,0.077,,4.5,,,,,,,,,24827.0,4593.0,0.479,0.089,2574.0,0.05,0.0318,31.4,people tested,,,,,,,,,,,,,,50.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,119.80002,0.24,-4.09,2.310748
218000,KOR,Asia,South Korea,2020-02-24,833.0,231.0,114.714,8.0,2.0,,16.076,4.458,2.214,0.154,0.039,,3.72,,,,,,,,,31404.0,6577.0,0.606,0.127,3434.0,0.066,0.0334,29.9,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218001,KOR,Asia,South Korea,2020-02-25,977.0,144.0,135.143,10.0,2.0,1.429,18.855,2.779,2.608,0.193,0.039,0.028,3.12,,,,,,,,,38952.0,7548.0,0.752,0.146,4362.0,0.084,0.031,32.3,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218002,KOR,Asia,South Korea,2020-02-26,1261.0,284.0,175.714,12.0,2.0,1.714,24.336,5.481,3.391,0.232,0.039,0.033,3.08,,,,,,,,,52201.0,13249.0,1.007,0.256,6054.0,0.117,0.029,34.5,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218003,KOR,Asia,South Korea,2020-02-27,1766.0,505.0,237.429,13.0,1.0,1.714,34.082,9.746,4.582,0.251,0.019,0.033,3.12,,,,,,,,,65300.0,13099.0,1.26,0.253,7636.0,0.147,0.0311,32.2,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218004,KOR,Asia,South Korea,2020-02-28,2337.0,571.0,304.714,13.0,0.0,1.571,45.102,11.02,5.881,0.251,0.0,0.03,2.85,,,,,,,,,79815.0,14515.0,1.54,0.28,9252.0,0.179,0.0329,30.4,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218005,KOR,Asia,South Korea,2020-02-29,3150.0,813.0,388.143,16.0,3.0,2.0,60.792,15.69,7.491,0.309,0.058,0.039,2.54,,,,,,,,,92703.0,12888.0,1.789,0.249,10353.0,0.2,0.0375,26.7,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218006,KOR,Asia,South Korea,2020-03-01,3736.0,586.0,447.714,17.0,1.0,1.571,72.102,11.309,8.64,0.328,0.019,0.03,2.35,,,,,,,,,97569.0,4866.0,1.882,0.094,10392.0,0.201,0.0431,23.2,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-61.999985,-0.11,-2.94,-1.1958792
218007,KOR,Asia,South Korea,2020-03-02,4335.0,599.0,500.286,28.0,11.0,2.857,83.662,11.56,9.655,0.54,0.212,0.055,2.12,,,,,,,,,108239.0,10670.0,2.088,0.206,10976.0,0.212,0.0456,21.9,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218008,KOR,Asia,South Korea,2020-03-03,5186.0,851.0,601.286,28.0,0.0,2.571,100.085,16.424,11.604,0.54,0.0,0.05,1.94,,,,,,,,,124499.0,16260.0,2.402,0.314,12221.0,0.236,0.0492,20.3,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218009,KOR,Asia,South Korea,2020-03-04,5621.0,435.0,622.857,35.0,7.0,3.286,108.48,8.395,12.021,0.675,0.135,0.063,1.43,,,,,,,,,135355.0,10856.0,2.612,0.209,11879.0,0.229,0.0524,19.1,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218010,KOR,Asia,South Korea,2020-03-05,6088.0,467.0,617.429,35.0,0.0,3.143,117.493,9.013,11.916,0.675,0.0,0.061,1.07,,,,,,,,,145189.0,9834.0,2.801,0.19,11413.0,0.22,0.0541,18.5,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218011,KOR,Asia,South Korea,2020-03-06,6593.0,505.0,608.0,42.0,7.0,4.143,127.239,9.746,11.734,0.811,0.135,0.08,0.85,,,,,,,,,163388.0,18199.0,3.152,0.351,11939.0,0.23,0.0509,19.6,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218012,KOR,Asia,South Korea,2020-03-07,7041.0,448.0,555.857,44.0,2.0,4.0,135.885,8.646,10.728,0.849,0.039,0.077,0.67,,,,,,,,,176837.0,13449.0,3.412,0.259,12019.0,0.232,0.0462,21.6,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218013,KOR,Asia,South Korea,2020-03-08,7314.0,273.0,511.143,50.0,6.0,4.714,141.154,5.269,9.865,0.965,0.116,0.091,0.71,,,,,,,,,187166.0,10329.0,3.611,0.199,12800.0,0.247,0.0399,25.0,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-222.59999,-0.35,-2.62,-4.293593
218014,KOR,Asia,South Korea,2020-03-09,7478.0,164.0,449.0,53.0,3.0,3.571,144.319,3.165,8.665,1.023,0.058,0.069,0.66,,,,,,,,,195266.0,8100.0,3.767,0.156,12432.0,0.24,0.0361,27.7,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218015,KOR,Asia,South Korea,2020-03-10,7513.0,35.0,332.429,54.0,1.0,3.714,144.994,0.675,6.416,1.042,0.019,0.072,0.56,,,,,,,,,208792.0,13526.0,4.028,0.261,12042.0,0.232,0.0276,36.2,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218016,KOR,Asia,South Korea,2020-03-11,7755.0,242.0,304.857,60.0,6.0,3.571,149.665,4.67,5.883,1.158,0.116,0.069,0.52,,,,,,,,,221043.0,12251.0,4.265,0.236,12241.0,0.236,0.0249,40.2,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218017,KOR,Asia,South Korea,2020-03-12,7869.0,114.0,254.429,66.0,6.0,4.429,151.865,2.2,4.91,1.274,0.116,0.085,0.34,,,,,,,,,233646.0,12603.0,4.508,0.243,12637.0,0.244,0.0201,49.7,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218018,KOR,Asia,South Korea,2020-03-13,7979.0,110.0,198.0,66.0,0.0,3.429,153.988,2.123,3.821,1.274,0.0,0.066,0.25,,,,,,,,,247295.0,13649.0,4.771,0.263,11987.0,0.231,0.0165,60.5,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218019,KOR,Asia,South Korea,2020-03-14,8086.0,107.0,149.286,72.0,6.0,4.0,156.053,2.065,2.881,1.39,0.116,0.077,0.23,,,,,,,,,259982.0,12687.0,5.016,0.245,11878.0,0.229,0.0126,79.6,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218020,KOR,Asia,South Korea,2020-03-15,8162.0,76.0,121.143,75.0,3.0,3.571,157.519,1.467,2.338,1.447,0.058,0.069,0.39,,,,,,,,,266860.0,6878.0,5.149,0.133,11385.0,0.22,0.0106,94.0,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-329.0,-0.48,-1.76,-6.3458767
218021,KOR,Asia,South Korea,2020-03-16,8236.0,74.0,108.286,75.0,0.0,3.143,158.948,1.428,2.09,1.447,0.0,0.061,0.54,,,,,,,,,273152.0,6292.0,5.27,0.121,11127.0,0.215,0.0097,102.8,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218022,KOR,Asia,South Korea,2020-03-17,8320.0,84.0,115.286,81.0,6.0,3.857,160.569,1.621,2.225,1.563,0.116,0.074,0.59,,,,,,,,,285364.0,12212.0,5.506,0.236,10939.0,0.211,0.0105,94.9,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218023,KOR,Asia,South Korea,2020-03-18,8413.0,93.0,94.0,84.0,3.0,3.429,162.364,1.795,1.814,1.621,0.058,0.066,0.6,,,,,,,,,294295.0,8931.0,5.678,0.172,10465.0,0.202,0.009,111.3,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218024,KOR,Asia,South Korea,2020-03-19,8565.0,152.0,99.429,91.0,7.0,3.571,165.297,2.933,1.919,1.756,0.135,0.069,0.61,,,,,,,,,305672.0,11377.0,5.898,0.22,10289.0,0.199,0.0097,103.5,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218025,KOR,Asia,South Korea,2020-03-20,8652.0,87.0,96.143,94.0,3.0,4.0,166.976,1.679,1.855,1.814,0.058,0.077,0.56,,,,,,,,,315312.0,9640.0,6.084,0.186,9717.0,0.187,0.0099,101.1,people tested,,,,,,,,,,,,,,55.56,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218026,KOR,Asia,South Korea,2020-03-21,8799.0,147.0,101.857,102.0,8.0,4.286,169.813,2.837,1.966,1.969,0.154,0.083,0.62,,,,,,,,,326157.0,10845.0,6.293,0.209,9454.0,0.182,0.0108,92.8,people tested,,,,,,,,,,,,,,69.44,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218027,KOR,Asia,South Korea,2020-03-22,8961.0,162.0,114.143,111.0,9.0,5.143,172.94,3.126,2.203,2.142,0.174,0.099,0.72,,,,,,,,,330428.0,4271.0,6.375,0.082,9081.0,0.175,0.0126,79.6,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-427.2,-0.57,-1.65,-8.239996
218028,KOR,Asia,South Korea,2020-03-23,8961.0,0.0,103.571,111.0,0.0,5.143,172.94,0.0,1.999,2.142,0.0,0.099,0.65,,,,,,,,,336684.0,6256.0,6.496,0.121,9076.0,0.175,0.0114,87.6,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218029,KOR,Asia,South Korea,2020-03-24,9037.0,76.0,102.429,120.0,9.0,5.571,174.406,1.467,1.977,2.316,0.174,0.108,0.71,,,,,,,,,347230.0,10546.0,6.699,0.203,8838.0,0.171,0.0116,86.3,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218030,KOR,Asia,South Korea,2020-03-25,9137.0,100.0,103.429,126.0,6.0,6.0,176.336,1.93,1.996,2.432,0.116,0.116,0.76,,,,,,,,,356544.0,9314.0,6.879,0.18,8893.0,0.172,0.0116,86.0,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218031,KOR,Asia,South Korea,2020-03-26,9241.0,104.0,96.571,131.0,5.0,5.714,178.343,2.007,1.864,2.528,0.096,0.11,0.76,,,,,,,,,363590.0,7046.0,7.015,0.136,8274.0,0.16,0.0117,85.7,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218032,KOR,Asia,South Korea,2020-03-27,9332.0,91.0,97.143,139.0,8.0,6.429,180.099,1.756,1.875,2.683,0.154,0.124,0.78,,,,,,,,,375609.0,12019.0,7.247,0.232,8614.0,0.166,0.0113,88.7,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218033,KOR,Asia,South Korea,2020-03-28,9478.0,146.0,97.0,144.0,5.0,6.0,182.917,2.818,1.872,2.779,0.096,0.116,0.85,79.0,1.525,,,,,,,386573.0,10964.0,7.458,0.212,8631.0,0.167,0.0112,89.0,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218034,KOR,Asia,South Korea,2020-03-29,9583.0,105.0,88.857,152.0,8.0,5.857,184.944,2.026,1.715,2.933,0.154,0.113,0.9,78.0,1.505,,,,,,,392789.0,6216.0,7.578,0.12,8909.0,0.172,0.01,100.3,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,-638.0,-0.79,-3.56,-12.305985
218035,KOR,Asia,South Korea,2020-03-30,9661.0,78.0,100.0,158.0,6.0,6.714,186.449,1.505,1.93,3.049,0.116,0.13,0.97,74.0,1.428,,,,,,,393842.0,1053.0,7.599,0.02,8165.0,0.158,0.0122,81.7,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
218036,KOR,Asia,South Korea,2020-03-31,9786.0,125.0,107.0,162.0,4.0,6.0,188.861,2.412,2.065,3.126,0.077,0.116,1.0,74.0,1.428,,,,,,,409212.0,15370.0,7.895,0.297,8855.0,0.171,0.0121,82.8,people tested,,,,,,,,,,,,,,75.93,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
